Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6aO1DXT21BJqTA2t79HVTK,"Rennen (Forgotten Song)","Rennen (Forgotten Song)","Yinmon",2023-08-04,200228,28,true,,1970-01-01T00:00:00Z,"","ULTRA RARE",0.696,0.709,7,-8.556,1,0.0427,0.0285,0.0106,0.0783,0.124,90.035,4
spotify:track:4q9n9wR6v3CrU1YvI7gKk2,"Sailor Moon","Kara Tape 2","Beyazz",2021-08-13,130892,47,true,,1970-01-01T00:00:00Z,"deutscher hip-hop","Kara Clique",0.766,0.543,5,-8.784,1,0.132,0.216,0.00198,0.116,0.55,166.052,4
spotify:track:5XCGNbGblxYrMo2z81Fz07,"Far Far Away","Far Far Away","Yungmon;Lyran Dasz",2023-07-21,159310,32,true,,1970-01-01T00:00:00Z,"cloud rap,deutscher indie pop","ULTRA RARE",0.674,0.845,5,-4.279,1,0.153,0.4,0,0.12,0.308,144.965,4
spotify:track:08p6O2CATs7HaOw3LuN6i3,"Breakdown","Breakdown","Yungmon;LEX",2021-05-07,139937,32,true,,1970-01-01T00:00:00Z,"cloud rap","ULTRA RARE",0.771,0.598,1,-9.454,0,0.0323,0.0828,0.0000672,0.102,0.209,124.948,4
spotify:track:251oXBgv1BbcarwVYWG5ie,"Bladerunner","Bladerunner","Yinmon",2022-06-21,185809,27,true,,1970-01-01T00:00:00Z,"","ULTRA RARE",0.669,0.471,4,-11.778,0,0.0327,0.00017,0.0472,0.13,0.173,114.948,4
spotify:track:2oxXeOZor0pqUszu7tM0N7,"Crystals","Crystals","Yungmon;Lyran Dasz",2020-11-20,186000,36,true,,1970-01-01T00:00:00Z,"cloud rap,deutscher indie pop","ULTRA RARE",0.757,0.737,0,-5.782,0,0.0327,0.292,0,0.0763,0.351,140.076,4
spotify:track:0IJZpqq3wsxiCYjOpSoyxo,"Heilen (Intro)","Iyashi EP","Yungmon",2025-09-19,163764,39,false,,1970-01-01T00:00:00Z,"cloud rap","ULTRA RARE",0.527,0.443,6,-8.143,1,0.0412,0.769,0,0.155,0.144,84.973,3
spotify:track:7p0wIqhzCM4jpuBYdCuzsG,"yk","yk","Yatsu;Yungmon",2025-07-04,125142,25,true,,1970-01-01T00:00:00Z,"cloud rap","U4 & ULTRA RARE",0.844,0.768,4,-7.626,0,0.103,0.0273,0,0.348,0.963,140,4
spotify:track:4yTw20Js6emMk5vMIEXAE2,"Asphalt","Iyashi EP","Yungmon",2025-09-19,163373,33,true,,1970-01-01T00:00:00Z,"cloud rap","ULTRA RARE",0.579,0.523,5,-6.541,0,0.0284,0.371,0,0.115,0.304,82.731,4
spotify:track:3t8kj9fF6jWk8dIfaoOho9,"Adrenalin","Heartmon","Yungmon",2022-02-25,138963,35,true,,1970-01-01T00:00:00Z,"cloud rap","ULTRA RARE",0.67,0.619,2,-10.052,0,0.029,0.000566,0.00000992,0.365,0.348,126.028,4
spotify:track:6NBZu27n3cxEk4y4c2Kxi8,"1-800","1-800","bbno$;Ironmouse",2025-06-27,209515,78,true,,1970-01-01T00:00:00Z,"","bbno$$",0.663,0.965,9,-3.49,1,0.049,0.0151,0.0145,0.144,0.854,131.953,4
spotify:track:3mzcYCVRgYa5vHXqG7qB52,"Chainsaw Man","Chainsaw Man","Yungmon;Lyran Dasz",2023-12-08,165394,38,true,,1970-01-01T00:00:00Z,"cloud rap,deutscher indie pop","ULTRA RARE",0.695,0.774,4,-5.5,1,0.0828,0.0113,0.00000975,0.0688,0.571,76.029,4
spotify:track:4pswrTea0U8BCQjpfENxf2,"FULL MOON","COLDBLOODED-BONECRUSHER","TJ_beastboy;Yungmon",2024-03-08,174500,44,true,,1970-01-01T00:00:00Z,"deutscher hip-hop,cloud rap","Space Music Records",0.757,0.719,0,-5.5,1,0.0518,0.143,0,0.1,0.319,106.641,5
spotify:track:5M3vOlhB2DCi0F5RdAbx1d,"FACETIME","DON'T WORRY, I'LL BE FINE","WesGhost",2024-09-20,186000,43,false,,1970-01-01T00:00:00Z,"","Columbia",0.518,0.711,5,-5.742,1,0.0704,0.0192,0,0.099,0.346,160.072,4
spotify:track:24sBckL7mZfqD2g5e2Nc9Q,"appetite","appetite","STIM",2024-04-17,158117,59,false,,1970-01-01T00:00:00Z,"hyperpop","STIM Pop Music",0.427,0.916,10,-6.723,0,0.274,0.215,0,0.457,0.723,170.174,3
