Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3kXoKlD84c6OmIcOLfrfEs,"September","September (sped up + slowed)","Earth, Wind & Fire",1978-11-18,216022,83,false,,1970-01-01T00:00:00Z,"funk,disco","Columbia/Legacy",0.674,0.832,9,-7.892,1,0.0308,0.146,0.00000506,0.138,0.981,125.996,4
spotify:track:2XfOIo7hhW4DMru4aGbGX7,"Horizon","Dying Light (Original Game Soundtrack)","Pawel Blaszczak",2019-07-31,160341,19,false,,1970-01-01T00:00:00Z,"mittelalter","Musicartvision",0.53,0.422,0,-15.489,1,0.0324,0.883,0.939,0.115,0.193,180.027,4
spotify:track:31sutmiNUEqTQ2hV6y9NgA,"Virtual Paradise","Neon White Soundtrack Part 1 ""The Wicked Heart""","Machine Girl",2022-06-16,316000,38,false,,1970-01-01T00:00:00Z,"breakcore,speedcore,jungle,hyperpop","Angel Matrix",0.386,0.952,11,-6.836,0,0.0987,0.00463,0.93,0.0989,0.416,182.011,4
spotify:track:2oatfqk7BKfzdpmtcgu3Sc,"Heaven Knows","Rpm10","Rise Against",2003,203093,5,false,,1970-01-01T00:00:00Z,"punk,hardcore punk","Fat Wreck Chords",0.277,0.993,1,-2.923,0,0.172,0.000477,0.00221,0.207,0.197,102.576,4
spotify:track:0czRI0qwOQDe1tIIrsvkaK,"Distant Dreamer","Rockferry","Duffy",2008,305666,47,false,,1970-01-01T00:00:00Z,"","Polydor Records",0.399,0.604,2,-4.325,1,0.0288,0.00426,0.00126,0.386,0.146,94.962,4
spotify:track:6t44iU80A0h8WQ7vc4OoRj,"Fake Happy","After Laughter","Paramore",2017-05-12,235706,59,false,,1970-01-01T00:00:00Z,"pop punk,emo","Fueled By Ramen",0.734,0.626,7,-5.685,1,0.0458,0.076,0.00000654,0.168,0.44,98.559,4
spotify:track:6y20BV5L33R8YXM0YuI38N,"No One Knows","Songs For The Deaf","Queens of the Stone Age",2002-01-01,278746,73,false,,1970-01-01T00:00:00Z,"stoner rock,alternative rock","Polydor Associated Labels",0.509,0.584,0,-4.907,1,0.057,0.0368,0.0000996,0.384,0.685,170.411,4
spotify:track:5vHUU0NHJs1FHRujXaWBwL,"Bullshit","Wolves","Rise Against",2017-06-09,252120,21,true,,1970-01-01T00:00:00Z,"punk,hardcore punk","Virgin Records (US1A)",0.355,0.984,1,-2.029,1,0.106,0.00767,0,0.778,0.567,165.705,4
spotify:track:7xm8RWCCBYvEVx1VyErDa3,"Half-Truism","Rise And Fall, Rage And Grace","The Offspring",2008-06-17,205946,64,false,,1970-01-01T00:00:00Z,"punk,skate punk","Concord Records",0.431,0.918,7,-3.798,1,0.0397,0.00072,0.00000616,0.0701,0.402,144.112,4
spotify:track:3GoNxPKPZPaAAZVQZ003TI,"Brighter","All We Know Is Falling","Paramore",2005,223280,55,false,,1970-01-01T00:00:00Z,"pop punk,emo","Fueled By Ramen/ADA/ATL",0.501,0.929,9,-2.989,1,0.0539,0.00523,0.00000184,0.167,0.455,146.982,4
spotify:track:46VsKhcjoaL0XzmX7cTWzf,"Dispense With Sentiment","Lobes","We Are Scientists",2023-01-20,210000,12,false,,1970-01-01T00:00:00Z,"","Grönland",0.612,0.86,5,-4.58,1,0.0487,0.00673,0.00000378,0.289,0.506,103.04,4
spotify:track:09r8IKJy0rl8dBnxi4N5NR,"Paper Wings","Siren Song Of The Counter-Culture","Rise Against",2004-01-01,223613,49,false,,1970-01-01T00:00:00Z,"punk,hardcore punk","Geffen",0.552,0.927,3,-3.597,1,0.0538,0.000807,0.00277,0.116,0.561,100.127,4
spotify:track:4c7AiatyOtwNmeUuKswBkY,"White Sparrows","Billy Talent III","Billy Talent",2009-06-30,194626,52,false,,1970-01-01T00:00:00Z,"punk","Warner Music Canada",0.435,0.893,3,-3.869,0,0.0385,0.0000901,0.0000356,0.0777,0.645,162.864,4
spotify:track:61nJplehv0WVUKMQX0pd8O,"Fly On the Wall","The End Is Where We Begin","Thousand Foot Krutch",2012-04-17,242772,58,false,,1970-01-01T00:00:00Z,"christlicher rock,christlicher alternative rock,rap metal","Endurance Music Group / The Fuel Music",0.61,0.663,4,-5.871,0,0.0322,0.00235,0,0.269,0.33,120.027,4
